question,answer,loss_before,logit_before,feat_before,logit_after,feat_after,euclid_drift
What month was designated as 'Fire Safety Awareness Month' by the team at Station 21?,October.,8.184563,9.348195,-0.175150,-44.249279,2.069449,123.261497
"Which satellite service provider experienced a disruption due to a solar flare on October 4, 2023?",GlobalSat.,10.849993,6.389211,-0.042569,-51.952663,2.355566,121.724472
How much has the Riverport initiative increased the amount of recycled materials according to the data released in February 2024?,30%.,10.197759,7.905266,0.287315,-35.002945,3.592363,120.912811
What percentage of cyberattacks are now aimed at remote devices according to the CyberEdge Group report released in September 2023?,62%.,10.758810,6.982469,1.415005,-36.324684,1.753238,120.813881
What percentage of adults in developed countries use the internet according to the September 2024 report?,90%,9.188416,8.210450,0.531075,-37.442276,6.130818,117.767998
What is the projected revenue increase for businesses implementing personalization strategies according to the ShopMetrics report?,10-15%,8.658099,9.315362,0.333011,-23.689934,3.397159,121.658951
By what percentage does the Dallas Independent School District aim to increase its dual language programs by fall 2024?,50%,9.386750,8.366928,0.634554,-32.300163,4.081731,120.239937
What specific model is Denmark renowned for in combining labor market flexibility with social security?,Flexicurity.,11.800775,5.837478,0.072988,-42.926918,2.031597,120.719322
What was the name of the 2024 Sundance Film Festival successful movie directed by Xavier Richardson?,Camouflage'.,12.250906,4.912192,-0.217315,-58.718365,-0.193340,121.004303
What is the name of the solar-powered device invented by Jasmine Patel to collect and purify rainwater?,RainHarvest.,7.023549,10.685904,0.084237,-36.691986,3.036910,118.529129
What year was the Silverton Community Learning Center established?,2023,8.533265,8.773377,-0.077310,-38.091694,2.339408,120.227150
"What percentage of data breaches involve a human element, according to the September 2025 ShieldGate report?",85%.,12.453713,5.665311,1.289744,-32.992241,3.334527,119.014366
"According to TechnoSecure's survey, what percentage of respondents have encountered an IoT security incident in the past year?",85%,11.315176,6.665005,0.618705,-33.448666,4.792947,118.994759
Which startup launched by Elena Torres is working on removing microplastics from ocean water?,ClearOcean.,14.256316,3.162335,0.942525,-51.197250,6.254636,117.039520
What is the name of the first manned anti-gravity machine that took flight?,Levitas.',11.792656,5.933743,0.582390,-61.875366,3.922576,117.345665
What is the name of the Bay Area startup that unveiled a 5G-enabled network of electric vehicle charging stations?,ChargeFast.,12.733059,5.140431,-0.582934,-49.873924,1.577195,115.101509
"What specific supply chain trend did Martin Reynolds of HighFly Logistics speak about at the seminar on September 15, 2023?",Hyperlocalization.,14.230417,3.646783,1.017907,-54.777470,3.256875,123.334038
What is the name of the e-scooter sharing service launched by Aadi Patel and Zoe Knight?,GlideRides.,11.708495,5.867889,0.886865,-53.489269,2.852067,123.169106
What percentage increase in online shopping activities has been observed since 2020 according to Jessica Torres?,70%,10.338257,6.677759,0.163721,-31.321255,4.845039,119.994911
What critical concern did over 55% of SMEs identify as their top operational issue in a survey by the National Federation of Independent Business in October 2023?,Inefficiencies,7.479967,9.377233,0.430278,-33.992878,2.415416,122.102951
By what percentage did Toys and Tech increase their weekend foot traffic after launching an in-store smartphone treasure hunt game?,40%.,11.082493,6.984537,0.286659,-38.992680,3.297771,117.963364
What unique ingredient did the O'Brien family use to substitute lamb in their shepherd's pie?,Paneer.,14.111764,3.612003,1.306181,-64.852295,2.844434,118.026237
Which company's success with dynamic pricing strategies was highlighted in the Harvard Business Review according to the document?,ZapTech.,10.614467,6.195827,-0.647935,-47.818020,2.130293,116.048759
By how much does the Green Transport Initiative aim to reduce local transport emissions over the next five years?,25%.,10.547118,7.672807,0.720415,-30.596996,3.217762,119.010002
Which small electronics manufacturer had already prepared alternative suppliers before a political trade scuffle in South Korea?,GizmoTech.,10.497959,7.262265,-1.279292,-38.767570,2.852826,118.951553
In what year did street art start to be recognized and embraced by mainstream art galleries?,2027,9.510891,8.573102,-1.089009,-32.724182,5.404979,119.269424
What percentage of seniors are not proficient in basic digital skills as of September 2023?,36%.,10.780663,6.930079,0.454805,-32.983814,2.625516,123.007957
"How much did Bake My Day, a bakery in Springfield, reduce its food waste by after implementing an AI-based inventory management system?",20%,10.419851,7.625115,-0.418144,-26.672176,4.520547,120.992836
How much did Regina secure in initial investment from Silicon Pioneers for her startup?,"$500,000.",6.465874,11.507348,-0.517874,-44.187740,5.335727,119.986748
What was the percentage increase in cybersecurity breaches in educational institutions in 2022 compared to the previous year?,27%,9.489649,8.193700,0.929257,-27.177736,5.525620,122.525055
What percentage of SMEs attributed their growth to scalable cloud solutions according to the survey conducted by the National Association of Small Businesses?,74%,9.248756,8.423949,0.106793,-37.067608,4.482331,119.560394
"What does Denise Howard, a training coordinator, identify as a key element for the future workforce in the green energy sector?",Upskilling.,10.955326,7.155078,-0.165295,-44.764694,3.014236,120.171364
Which crowdfunding platform did Jason Meara use to raise funds for his smartphone app connecting home bakers with local markets?,GoFundMe.,11.584676,6.559240,1.603335,-43.874371,3.580750,119.764847
What dish did Frank Sullivan claim was reminiscent of vegetables from his past when cooked via sous-vide?,Vegetables.,11.514058,6.291912,0.319835,-44.029922,2.361543,112.936417
"What amount did The Clean Bean Roastery receive from angel investors on October 20, 2023?","$500,000.",6.029115,11.583348,-0.442378,-34.193188,6.441268,122.692017
"Which VPN protocol is renowned for ease of use and high performance, relying on state-of-the-art cryptography?",WireGuard.,13.077520,4.724671,0.855274,-48.998928,2.900608,122.719322
"How much has the number of cyber incidents in educational institutions increased within the past year according to the GECC report released on September 15, 2023?",75%.,11.052381,7.030888,1.821465,-35.381699,2.716267,122.138466
What percentage of consumers have made a purchase directly through a social media platform in the last quarter according to the Social Media Retail Index?,65%,10.556244,7.115470,0.554762,-35.146011,5.140759,120.196968
What percentage of respondents in a 2023 survey were willing to pay more for electronics designed with recyclability in mind?,70%.,9.124659,7.861376,-0.550152,-38.353668,5.899691,119.494400
What social issue did the Local Democratic Party and the Smithfield Progressive Coalition collaborate on in September 2023?,Homelessness.,15.916132,2.407445,0.981217,-50.620140,0.425534,115.374138
"What percentage increase in crop yields can precision agriculture technologies lead to, according to Dr. Emily Thompson?",10-15%.,9.129810,8.878253,-0.559311,-33.344578,5.114063,116.843384
What autonomous technology company founded by Samantha Chu has demonstrated a reduction in commute times and accidents in Pittsburgh?,OttoDrive,13.444399,4.101992,0.293604,-45.331379,0.015017,122.590485
"In which month does the Alaskan king crab season begin, according to the document?",November.,8.556350,8.286971,-0.764702,-46.716347,2.966963,119.012230
"As of the latest statistics since September 2023, has cybersecurity become essential for SMEs due to an increase in digital threats?",Yes.,6.640064,10.987850,1.817326,-27.091516,4.510978,119.021881
How much confidence do consumers have in small businesses with an active and positively reviewed social media presence?,72%,11.008236,7.266035,0.717995,-34.257507,2.894995,122.645699
In what year were waste-management robots like Wally introduced according to the document?,2042,9.938457,7.006063,-0.285794,-40.182205,4.805573,116.132477
What did Michael Duarte identify as a major issue related to shared digital spaces during a panel discussion?,Governance.,13.446010,4.286662,0.974097,-60.714554,2.598932,117.131378
"What was the year-over-year growth rate for contactless payments reported by TechPayment Solutions on September 10, 2023?",75%,10.259015,7.130167,0.587976,-25.595188,3.958962,122.807030
How much did cyberattacks targeting educational institutions increase since the widespread adoption of remote learning according to the FBI's Cyber Division?,300%,13.329628,4.043197,0.640341,-42.824871,3.816770,119.664108
For which holiday do the Snyder family prepare pierogi as a cherished part of their traditions?,Christmas.,11.139714,7.178825,0.922326,-49.023186,0.336194,122.091339
In what year did robotics and coding clubs become part of the curriculum at Summit Valley School?,2030,9.650850,7.436370,-0.495365,-40.405964,4.275812,117.961006
Which cryptocurrency is proposed by the Digital Sovereign Alliance for economic transactions within their domains?,DigiCoin.,11.234702,6.506746,1.138321,-54.461060,1.581123,121.182175
What does City Transport Planner Miranda Jacobs assert is a symptom of underlying inefficiencies within urban design?,Congestion.,14.824454,3.466088,-0.965046,-43.064209,3.291072,117.423378
What platform launched in January 2024 is designed to be accessible to visually impaired students?,RoboGuru.,10.409568,6.930067,1.111093,-51.602036,3.039243,124.187302
"By what percent do SMEs lack the necessary personnel to effectively implement a digital transformation strategy, as reported by The Digital Future Society?",45%.,10.343289,7.212864,0.384770,-43.540752,3.466291,115.926979
What is the name of the event in Green Haven that trains residents on effective waste segregation?,Sort-It-Saturday.,13.753287,4.390848,-0.021966,-44.964523,4.190585,122.420944
How much can a single cybersecurity breach potentially cost an educational institution on average?,"$200,000",9.293419,9.295753,0.433443,-44.532425,6.699154,122.584084
In which season did archeologists find the time capsules mentioned in the document?,Autumn.,10.334622,6.810874,-0.260968,-50.982079,2.715735,118.869621
By what percentage have teams with at least one corporate sponsor reduced their financial instability according to the ASFA?,40%.,10.217709,7.724874,0.433952,-32.179119,-0.092516,123.419579
What is the name of the mobile app launched to incentivize recycling through sorting waste?,CleanQuest.,11.482198,6.431609,1.713122,-40.105427,2.623167,116.530579
What are the feelings James McAllister has about the changes in Jefferson?,Bittersweet.,15.555908,2.654431,0.204942,-43.577343,2.251312,123.501640
Does Infinity Solutions believe remote work is essential for attracting and retaining top talent?,Yes.,6.760932,11.371788,1.107044,-31.790787,3.404116,115.596878
What tactic does Janet Lim suggest for SMEs' survival in an unpredictable world according to the document?,Diversification,8.682522,9.092892,0.537022,-31.002491,3.214781,120.935669
What Andean rite honors the union of two souls with the construction of a temporal grass bridge?,Q'eswachaka.,11.779786,5.592828,0.624926,-32.521725,2.415401,116.147072
What percentage of teenagers have access to a smartphone according to the Adolescent Digital Well-being Institute study released in 2023?,95%,10.875292,7.247963,0.817962,-38.020699,5.501304,115.084641
Which country utilizes a network of satellites with X-ray imagers and magnetometers to respond to solar flares?,Japan.,8.651276,8.903741,-0.183838,-47.495541,3.621790,125.072243
What percentage of respondents in the October 2023 Global Consumer Insights Group survey preferred to buy from environmentally responsible brands?,70%,9.195079,8.337028,-0.484468,-28.021187,5.554389,120.134392
What material did architect Michael Tanaka use in his housing project to promote energy efficiency and reduce environmental impact?,Hempcrete.,8.158083,9.082042,0.757719,-27.754902,3.911726,124.967514
By what percentage did the Bureau of Labor and Statistics report an increase in freelance and independent contractor work?,35%.,9.819213,8.576868,-0.205430,-45.585461,2.702696,111.869553
Is recognition of employee achievements part of the professional development policy at EverUpward Inc.?,Yes.,4.512401,13.111058,0.333851,-30.927094,0.001544,120.883141
"In Springfield's last local election, what was the voter turnout percentage after aggressive voter engagement campaigns?",35%,9.602721,7.917431,-0.362373,-36.510853,3.393713,116.786095
What year is indicated as the last time the chalkboard was dusted in Glacial Growth's Forward-Backwards Continuing Education Program?,1988,12.260853,4.778366,-0.694741,-37.444736,2.252621,118.614265
By what percentage did the Pollution Reduction and Clean Air Strategy aim to reduce particulate matter and nitrogen oxide levels within the first year?,35%.,8.507658,8.791371,0.116688,-37.132656,4.634371,119.595558
"What is the name of the facility that marks a new era in textile waste management with its opening on October 12, 2023?",ReWeaveTech.,9.633692,7.860170,-0.130120,-30.483864,2.831421,120.906517
What is the name of the AI-enabled mobile app introduced by FutureTech Industries for expense reporting?,SmartExpenses.,10.273253,7.175854,0.312967,-49.576633,1.013860,116.972580
What percentage of local consumers prefer to support businesses with green practices as revealed by a study in 2023?,76%,10.326573,7.325158,0.426764,-38.437714,5.672580,120.136169
"What is the name of the London-based start-up that unveiled its quantum processor prototype on December 1, 2023?",QuantumNet.,8.156324,9.530626,-0.036973,-46.899155,3.306360,116.647522
"What percentage of small businesses acknowledged the importance of sustainability according to the survey conducted by the Local Economy and Market Institute on October 15, 2023?",78%,10.150155,7.539960,-0.357321,-29.598112,6.566287,123.098747
"What percentage of the workforce is involved in remote employment according to the Future Work Consortium study dated September 15, 2023?",58%,10.839442,6.636835,0.486273,-39.166862,1.611687,121.815506
Which social media platform was notably used during the Ebola outbreak in 2014 to enhance community communication?,WhatsApp.,5.099702,12.038688,1.505867,-25.148628,4.213505,121.069237
"How much did Datum Electronics Store increase their efficiency in resolving customer issues after introducing their AI assistant, Sparky?",40%,11.775643,5.958036,0.129997,-33.056633,1.945591,120.596855
What percentage did phishing attacks increase by in the final quarter of 2023?,43%.,11.581696,6.113284,0.687721,-31.750441,3.829369,121.822365
What specific cooking technique did Chef Akira Yamamoto use to highlight the natural sweetness of root vegetables at the 'Harvest Table' event?,Nimono.,8.602285,9.324512,0.314683,-38.226830,-0.154193,126.625076
How did Rebecca Torres describe the key to maximizing the use of resources during crises?,Unity.,14.770358,2.808903,-0.350539,-62.257858,1.268143,122.464218
What language did the Hernandez family bring to the neighborhood when they arrived?,Spanish.,8.219349,9.183461,1.155824,-32.348160,1.497275,119.429886
By what percentage did 'CraftyCanvas' reduce their IT expenses year on year after adopting cloud technology?,35%,9.613180,8.270986,0.181272,-39.391434,0.841892,117.474396
"What is the increase percentage of new PPP initiatives after September 1, 2023, compared to the previous year?",30%.,8.431609,8.928420,-0.329511,-29.039772,4.205637,122.991112
What crowdfunding platform did EduFunnel use to raise their initial startup funds?,Kickstarter.,8.518103,9.893261,1.103505,-36.471924,3.758357,120.161659
"What is the name of the latest film by VR director Camille Thomas that premiered on October 3, 2023?",Eclipse.,10.199488,7.557373,-0.129412,-39.944626,2.120771,121.474060
"What does Steve Banner identify as essential to maintaining public trust in his statement on December 4, 2023?",Transparency,11.524697,6.628265,-0.493711,-51.629837,1.113516,121.189125
"What percentage of local entrepreneurs, according to a survey by the Local Business Coalition, believe that partnering with other businesses leads to improved innovation and efficiencies?",85%,10.618484,7.564578,0.363747,-33.722858,4.189193,120.372925
What innovative dish did Anaya Patel-Garcia create that fused Indian and Mexican cuisines?,Samosadillas.,8.093718,9.847350,-0.455780,-36.025303,4.945282,115.778137
"According to the Global Remote Work Initiative's study, what percentage of remote workers are skeptical of their employer's productivity software?",58%,11.779923,6.650354,0.750451,-40.981117,3.140810,116.133636
"By what percentage are the nation's electrical grid components over 25 years old according to the NUSRC study released on September 3, 2023?",65%,11.509439,6.599796,0.699346,-31.825113,3.694233,120.334137
"As of October 2023, what percentage of consumers prefer to engage with brands that have a strong online presence according to Jenna Harrison's survey?",85%,10.333647,7.041766,0.340349,-35.528324,5.044437,117.895508
"What percentage of Party X's governing board is non-white as of November 15, 2023?",40%,11.511745,6.367167,-0.487928,-34.625771,1.974105,113.712433
What percentage of students demonstrated increased motivation after using AI tutors according to Prof. Lydia Grant's study?,87%,8.217661,8.794648,-0.098010,-46.634556,6.127948,115.427650
"What is the name of the hearty baked dish that Anna Ricci teaches her grandchildren to make, symbolizing a rite of passage?",Tiella,14.356339,3.345191,0.867055,-50.474449,3.592810,124.304619
"As of November 11, 2023, what percentage of companies allow their employees to work from home at least once a week according to the CyberEdge Group report?",70%,9.851271,8.015981,1.092701,-33.894989,4.207438,117.748367
What technology is being utilized to curb poaching activities and monitor wildlife habitats?,Drones.,7.840733,9.823050,1.420965,-35.725624,3.905220,123.260727
How much did NodeTech Solutions' workforce productivity increase after adopting AI-powered staff training platforms?,30%.,9.919294,7.792026,0.169753,-34.530899,1.745362,124.585930
"As of November 5, 2023, what percentage of individuals within lower income brackets skipped routine health screenings due to cost?",27%,9.190207,8.357692,0.094466,-36.815422,2.678543,118.759445
What specific technology did Threads of Trust implement to revolutionize their retail business?,Blockchain.,12.459206,5.620918,1.366366,-56.292877,4.139686,120.049789
"What percentage increase in productivity was reported by SMEs adopting automation according to the Tech Research Group study released on November 15, 2023?",30%,10.173365,7.730984,0.545996,-27.606447,4.253548,121.357681
What percentage of SMEs felt inadequately prepared for a cybersecurity breach according to The Digital Insights Group survey?,67%.,9.963645,7.773591,1.405722,-35.474831,5.513409,116.550667
What serious disease do the VASI team's nanobots aim to target with their latest upgrade?,Cancer.,9.319989,8.590253,0.354529,-43.669933,3.686068,119.599312
Does AspireWorks have initiatives to support employee wellness?,Yes.,3.366327,14.604180,1.645309,-31.068779,2.781418,120.723213
How much did the Jefferson High Archers raise with their 'Aim for Funding' carnival event?,"$3,000",6.902040,10.959272,-0.375101,-46.730137,5.157237,116.451233
By what percentage did Harold Bing observe a reduction in cash transactions since mid-2024?,50%,9.100263,8.723602,-0.931574,-41.944572,3.212762,116.293976
What is the core principle of the flexible scheduling policy at AspireWorks?,Empowerment.,10.472717,7.175936,0.500991,-49.336037,1.903525,123.629982
What was the percentage increase in local economies' revenue attributed to organic markets according to the University of Sustainable Development study?,20%,8.515554,9.054605,0.176408,-36.926502,4.877758,120.437584
What was the name of the AI system developed by ProphylaxAI in October 2023?,Sentinel.,13.053077,4.312912,0.591313,-51.560562,3.112126,123.036041
By how much is global waste generation expected to grow by 2050 according to the World Bank?,70%,10.337969,7.638288,1.196965,-35.603268,5.295057,117.397980
What growth percentage did urban environmental consultant Leo Martins document for local green market sectors within smart cities as opposed to traditional urban areas?,20%.,8.580005,8.631470,0.555967,-36.949772,2.954488,115.433411
"In which particular cooking method is seafood, such as sea bass, poached in a vermouth broth as per Chef Marcus Lefevre?",Poaching.,10.616390,6.747836,0.668880,-43.978619,3.088579,118.769104
By what percentage does the city aim to reduce solid waste within the next five years?,50%.,10.010695,7.965521,-0.574479,-37.692360,2.066695,116.384377
Did Dr. Helena Margolis propose that moonquakes could significantly alter the Moon and Earth's gravitational relationship?,Yes.,6.509791,11.577482,-0.489660,-32.422462,3.816918,119.354202
What is the claimed accuracy of the newly designed algorithm for threat detection unveiled by Dr. Ingrid Fossum from OCDA?,99.70%,12.518462,5.212924,-0.395217,-32.056507,2.512508,120.676659
"Which city's local government, under the leadership of Ming-Hsiu Li, revamped its cybersecurity measures in November 2023?",Taipei.,8.715527,8.674685,0.108460,-34.765289,1.526300,119.050606
"How much did property values rise in relation to Riverfront Park in Metro City according to a report on October 10, 2023?",5-20%,9.801587,8.277841,0.317022,-28.843014,4.766758,119.758064
What initiative did Rachel Granger describe as a community-centered initiative for responsible chemical waste disposal?,ChemCycle.,12.376942,4.941347,0.134559,-58.737518,4.288817,118.271027
